Date,Temp,Load
20150715,75.02,2.1481689999999998
20150716,78.98,2.0734679999999996
20150717,82.94,2.2224340000000002
20150718,87.08000000000001,2.469078
20150719,87.98,2.513443
20150720,84.92,2.584383
20150721,82.94,2.520451
20150722,77.0,2.096822
20150723,80.96000000000001,2.246125
20150724,84.92,2.332341
20150725,86.0,2.300257
20150726,84.92,2.328223
20150727,89.06,2.645959
20150728,91.03999999999999,2.7006219999999996
20150729,91.03999999999999,2.804025
20150730,87.08000000000001,2.690799
20150731,86.0,2.4560410000000004
20150801,82.03999999999999,2.147138
20150802,86.0,2.273214
20150803,82.03999999999999,2.3513249999999997
20150804,82.03999999999999,2.3309119999999997
20150805,78.98,2.24733
20150806,71.06,1.841214
20150807,77.0,1.954283
20150808,82.94,2.0539989999999997
20150809,84.02,2.243651
20150810,84.02,2.399289
20150811,80.96000000000001,2.350679
20150812,78.08000000000001,2.093002
20150813,78.08000000000001,2.0171669999999997
20150814,86.0,2.308134
20150815,86.0,2.327209
20150816,87.98,2.460035
20150817,89.06,2.684968
20150818,80.06,2.272124
20150819,87.98,2.682801
20150820,80.06,2.405799
20150821,77.0,2.130744
20150822,78.98,1.90429
20150823,82.03999999999999,2.075228
20150824,78.08000000000001,2.184964
20150825,69.98,1.79617
20150826,68.0,1.68263
20150827,69.98,1.7547080000000002
20150828,78.98,1.969552
20150829,82.94,2.018036
20150830,82.03999999999999,2.2262370000000002
20150831,87.98,2.593315
20150901,89.06,2.651447
20150902,89.96000000000001,2.6463850000000004
20150903,89.06,2.58646
20150904,87.98,2.629973
20150905,86.0,2.392171
20150906,87.98,2.293421
20150907,89.96000000000001,2.4717779999999996
20150908,91.03999999999999,2.735081
20150909,87.98,2.646946
20150910,73.94,1.9240760000000001
20150911,80.06,2.06506
20150912,66.92,1.550725
20150913,62.96,1.425537
20150914,73.03999999999999,1.67974
20150915,78.98,1.850538
20150916,82.03999999999999,2.04616
20150917,82.94,2.1254470000000003
20150918,82.94,2.146952
20150919,82.03999999999999,1.997445
20150920,71.96000000000001,1.586655
20150921,73.03999999999999,1.7429700000000001
20150922,75.02,1.844319
20150923,78.98,1.9048040000000002
20150924,80.06,1.943293
20150925,77.0,1.85203
20150926,75.02,1.592066
20150927,75.02,1.6132360000000001
20150928,71.96000000000001,1.8092190000000001
20150929,69.98,1.814234
20150930,64.03999999999999,1.6695470000000001
20151001,64.94,1.596352
20151002,55.040000000000006,1.548221
20151003,51.980000000000004,1.427664
20151004,64.03999999999999,1.4302000000000001
20151005,71.06,1.568073
20151006,75.02,1.65906
20151007,71.06,1.638354
20151008,75.02,1.689636
20151009,69.98,1.6791179999999999
20151010,62.96,1.427211
20151011,69.08000000000001,1.418797
20151012,73.94,1.6204649999999998
20151013,62.96,1.655587
20151014,57.019999999999996,1.600621
20151015,62.96,1.592117
20151016,55.040000000000006,1.5361310000000001
20151017,44.06,1.468985
20151018,44.06,1.4845519999999999
20151019,59.0,1.589065
20151020,69.98,1.575732
20151021,71.06,1.5816890000000001
20151022,69.08000000000001,1.627454
20151023,64.03999999999999,1.5312329999999998
20151024,66.02,1.417031
20151025,62.06,1.4056110000000002
20151026,57.019999999999996,1.575975
20151027,57.92,1.5924909999999999
20151028,64.03999999999999,1.636463
20151029,62.06,1.533784
20151030,48.019999999999996,1.573045
20151031,55.040000000000006,1.4383979999999998
20151101,64.94,1.47622
20151102,66.92,1.593055
20151103,73.03999999999999,1.612816
20151104,75.92,1.676597
20151105,75.92,1.693497
20151106,69.08000000000001,1.697581
20151107,53.96,1.437001
20151108,51.980000000000004,1.469071
20151109,55.94,1.6544729999999999
20151110,53.96,1.655325
20151111,51.980000000000004,1.6460299999999999
20151112,64.94,1.674051
20151113,50.0,1.6743789999999998
20151114,46.04,1.520671
20151115,62.06,1.490704
20151116,62.06,1.61205
20151117,64.03999999999999,1.6481400000000002
20151118,64.03999999999999,1.6377460000000001
20151119,62.96,1.637503
20151120,48.019999999999996,1.636366
20151121,55.94,1.531665
20151122,39.019999999999996,1.651233
20151123,35.96,1.783646
20151124,46.04,1.7187629999999998
20151125,57.019999999999996,1.6859570000000001
20151126,64.03999999999999,1.386692
20151127,64.03999999999999,1.48172
20151128,59.0,1.524159
20151129,39.92,1.614234
20151130,44.96,1.748994
20151201,57.019999999999996,1.71289
20151202,48.92,1.68622
20151203,39.019999999999996,1.803145
20151204,46.04,1.685213
20151205,46.94,1.634174
20151206,46.04,1.664273
20151207,46.94,1.800558
20151208,46.04,1.783898
20151209,55.94,1.731836
20151210,55.040000000000006,1.725009
20151211,60.980000000000004,1.689721
20151212,68.0,1.551153
20151213,64.03999999999999,1.568967
20151214,62.96,1.740645
20151215,51.08,1.744945
20151216,55.94,1.702857
20151217,53.06,1.739257
20151218,33.98,1.840071
20151219,32.0,1.771082
20151220,39.92,1.731123
20151221,51.08,1.7760440000000002
20151222,60.980000000000004,1.7010139999999998
20151223,62.96,1.672701
20151224,62.96,1.454028
20151225,55.94,1.374554
20151226,55.94,1.494981
20151227,66.02,1.566046
20151228,41.0,1.8021340000000001
20151229,51.980000000000004,1.713649
20151230,48.019999999999996,1.69472
20151231,41.0,1.707659
20160101,35.06,1.623065
20160102,35.06,1.684877
20160103,33.98,1.7470219999999999
20160104,28.04,1.95274
20160105,26.060000000000002,1.9703979999999999
20160106,41.0,1.914327
20160107,46.04,1.812655
20160108,39.92,1.797217
20160109,53.96,1.600211
20160110,46.94,1.753343
20160111,21.02,1.9484659999999998
20160112,30.02,2.023173
20160113,17.06,2.037149
20160114,42.08,1.824143
20160115,48.92,1.7145029999999999
20160116,41.0,1.711125
20160117,30.02,1.763632
20160118,12.02,2.072121
20160119,17.96,2.059627
20160120,19.04,2.021894
20160121,21.92,1.989194
20160122,21.92,1.981282
20160123,28.94,1.870358
20160124,28.04,1.820807
20160125,44.06,1.8329369999999998
20160126,50.0,1.804615
20160127,32.0,1.889165
20160128,42.08,1.843939
20160129,35.96,1.868032
20160130,55.040000000000006,1.612318
20160131,60.980000000000004,1.494435
20160201,60.08,1.6593959999999999
20160202,50.0,1.693904
20160203,62.06,1.627823
20160204,41.0,1.7463019999999998
20160205,35.96,1.720633
20160206,42.08,1.582338
20160207,50.0,1.558794
20160208,42.980000000000004,1.7149
20160209,32.0,1.8420999999999998
20160210,24.08,1.941436
20160211,17.06,1.983727
20160212,19.939999999999998,1.95265
20160213,15.98,1.94833
20160214,17.06,1.859796
20160215,33.98,1.8723830000000001
20160216,35.06,1.861998
20160217,33.98,1.864531
20160218,32.0,1.840971
20160219,59.0,1.7680740000000001
20160220,66.92,1.452168
20160221,53.96,1.53067
20160222,48.019999999999996,1.6202539999999999
20160223,51.980000000000004,1.622241
20160224,60.980000000000004,1.631652
20160225,46.04,1.792009
20160226,30.92,1.772376
20160227,41.0,1.60625
20160228,62.96,1.479991
20160229,59.0,1.650905
20160301,64.94,1.605127
20160302,39.92,1.794716
20160303,33.98,1.7606300000000001
20160304,33.08,1.727117
20160305,41.0,1.551044
20160306,39.92,1.5808740000000001
20160307,66.02,1.564201
20160308,71.06,1.537569
20160309,73.94,1.565254
20160310,62.96,1.5729570000000002
20160311,55.040000000000006,1.532799
20160312,68.0,1.399834
20160313,57.92,1.440869
20160314,71.06,1.524009
20160315,59.0,1.540835
20160316,68.0,1.551248
20160317,59.0,1.55123
20160318,59.0,1.514274
20160319,39.92,1.459182
20160320,37.04,1.552223
20160321,42.980000000000004,1.640263
20160322,60.08,1.628528
20160323,66.92,1.560028
20160324,73.94,1.525161
20160325,59.0,1.486442
20160326,57.92,1.400634
20160327,75.92,1.3245060000000002
20160328,60.980000000000004,1.54318
20160329,51.980000000000004,1.576953
20160330,69.08000000000001,1.5581489999999998
20160331,71.96000000000001,1.558739
20160401,68.0,1.5216010000000002
20160402,50.0,1.461349
20160403,48.92,1.4501220000000001
20160404,55.040000000000006,1.6225319999999999
20160405,42.08,1.6533140000000002
20160406,66.92,1.61619
20160407,55.040000000000006,1.5494700000000001
20160408,46.04,1.611022
20160409,35.06,1.548151
20160410,48.019999999999996,1.531952
20160411,64.03999999999999,1.554576
20160412,50.0,1.529907
20160413,55.94,1.588642
20160414,66.02,1.531558
20160415,69.98,1.5189970000000002
20160416,73.94,1.377519
20160417,80.96000000000001,1.4663869999999999
20160418,80.06,1.641429
20160419,71.96000000000001,1.6072
20160420,73.03999999999999,1.555698
20160421,75.02,1.582433
20160422,68.0,1.582347
20160423,60.08,1.351717
20160424,69.98,1.3533309999999998
20160425,78.98,1.630263
20160426,75.02,1.663913
20160427,66.92,1.5048679999999999
20160428,55.94,1.513445
20160429,57.019999999999996,1.506543
20160430,66.02,1.3755119999999998
20160501,73.03999999999999,1.418096
20160502,66.92,1.5485470000000001
20160503,62.06,1.499719
20160504,62.06,1.519607
20160505,62.96,1.499491
20160506,69.08000000000001,1.500544
20160507,71.96000000000001,1.34792
20160508,64.94,1.326036
20160509,55.94,1.4810969999999999
20160510,68.0,1.5283209999999998
20160511,71.96000000000001,1.579374
20160512,78.08000000000001,1.713333
20160513,69.98,1.600432
20160514,57.019999999999996,1.35429
20160515,48.92,1.3684990000000001
20160516,62.96,1.4953640000000001
20160517,60.980000000000004,1.4790519999999998
20160518,59.0,1.5054770000000002
20160519,69.08000000000001,1.559066
20160520,73.03999999999999,1.581344
20160521,64.03999999999999,1.397495
20160522,66.02,1.3650579999999999
20160523,78.98,1.620454
20160524,80.06,1.7229590000000001
20160525,82.03999999999999,1.878204
20160526,80.06,2.0774589999999997
20160527,87.08000000000001,2.280701
20160528,87.98,2.2660169999999997
20160529,80.96000000000001,1.918
20160530,82.94,2.014399
20160531,87.08000000000001,2.2890520000000003
20160601,87.98,2.4391950000000002
20160602,82.03999999999999,2.271809
20160603,82.94,2.272115
20160604,80.06,1.909597
20160605,75.02,1.764453
20160606,80.06,2.018798
20160607,71.06,1.786815
20160608,66.02,1.543565
20160609,71.96000000000001,1.648907
20160610,80.96000000000001,1.907576
20160611,89.96000000000001,2.317494
20160612,80.06,1.829542
20160613,75.92,1.836155
20160614,78.98,1.93321
20160615,86.0,2.273911
20160616,77.0,2.022914
20160617,80.96000000000001,2.1320419999999998
20160618,84.02,2.09874
20160619,84.02,2.133432
20160620,87.08000000000001,2.50883
20160621,84.02,2.404243
20160622,80.06,2.12444
20160623,71.96000000000001,1.879601
20160624,82.94,2.2109929999999998
20160625,86.0,2.253641
20160626,91.03999999999999,2.4136770000000003
20160627,87.98,2.610747
20160628,82.03999999999999,2.369346
20160629,73.03999999999999,1.82389
20160630,78.98,1.986968
20160701,80.06,2.0166500000000003
20160702,71.96000000000001,1.554605
20160703,73.94,1.516837
20160704,75.02,1.648708
20160705,84.92,2.327334
20160706,87.08000000000001,2.478392
20160707,86.0,2.443774
20160708,86.0,2.430894
20160709,82.03999999999999,2.129388
20160710,82.94,2.048079
20160711,86.0,2.355677
20160712,89.06,2.632171
20160713,87.98,2.6468760000000002
20160714,87.08000000000001,2.5935590000000004
20160715,84.92,2.415311
20160716,82.94,2.1856269999999998
20160717,84.92,2.281384
20160718,84.92,2.529283
20160719,86.0,2.451503
20160720,84.02,2.3438470000000002
20160721,89.96000000000001,2.5506390000000003
20160722,87.98,2.526696
20160723,89.96000000000001,2.495294
20160724,89.96000000000001,2.526219
20160725,93.02,2.766873
20160726,87.98,2.6487109999999996
20160727,89.06,2.662199
20160728,75.92,2.12711
20160729,84.02,2.429544
20160730,80.06,1.9907650000000001
20160731,84.92,2.320906
20160801,87.08000000000001,2.572801
20160802,87.08000000000001,2.526274
20160803,86.0,2.586817
20160804,82.94,2.41284
20160805,84.92,2.59522
20160806,82.94,2.244053
20160807,84.02,2.1607570000000003
20160808,84.02,2.384798
20160809,87.98,2.567611
20160810,86.0,2.7447719999999998
20160811,89.96000000000001,2.796499
20160812,89.96000000000001,2.683616
20160813,89.06,2.530877
20160814,80.06,2.129795
20160815,80.06,2.2720279999999997
20160816,87.98,2.648401
20160817,75.92,2.1057449999999998
20160818,84.02,2.4527579999999998
20160819,84.92,2.4317420000000003
20160820,84.92,2.394278
20160821,77.0,1.944684
20160822,75.92,1.9994880000000002
20160823,78.98,2.1669169999999998
20160824,84.02,2.382649
20160825,87.08000000000001,2.678831
20160826,87.08000000000001,2.6075169999999996
20160827,87.98,2.485344
20160828,87.98,2.616746
20160829,86.0,2.5289479999999998
20160830,87.08000000000001,2.430253
20160831,84.92,2.1150900000000004
20160901,78.08000000000001,2.017139
20160902,75.92,1.869038
20160903,78.08000000000001,1.738116
20160904,80.96000000000001,1.849262
20160905,84.02,2.078642
20160906,87.08000000000001,2.463129
20160907,87.08000000000001,2.637221
20160908,87.08000000000001,2.6145859999999996
20160909,78.98,2.2513110000000003
20160910,87.98,2.430413
20160911,73.94,1.808705
20160912,78.08000000000001,2.024727
20160913,82.94,2.216603
20160914,80.06,2.1182489999999996
20160915,73.94,1.841949
20160916,80.96000000000001,2.049011
20160917,80.06,1.8787429999999998
20160918,75.02,1.781242
20160919,82.03999999999999,2.147156
20160920,84.02,2.2335760000000002
20160921,84.92,2.268823
20160922,86.0,2.32048
20160923,87.08000000000001,2.380208
20160924,73.94,1.6996120000000001
20160925,75.92,1.594374
20160926,77.0,1.805696
20160927,71.06,1.6504400000000001
20160928,73.94,1.674482
20160929,66.92,1.653931
20160930,64.03999999999999,1.598676
20161001,69.08000000000001,1.4694770000000001
20161002,66.02,1.458864
20161003,69.08000000000001,1.624461
20161004,73.03999999999999,1.6821780000000002
20161005,71.06,1.652383
20161006,75.02,1.6871489999999998
20161007,73.94,1.6900719999999998
20161008,62.96,1.4392660000000002
20161009,60.08,1.393718
20161010,60.980000000000004,1.505172
20161011,64.03999999999999,1.5217960000000001
20161012,73.03999999999999,1.575868
20161013,62.96,1.538852
20161014,60.980000000000004,1.515894
20161015,73.94,1.446529
20161016,77.0,1.511066
20161017,78.08000000000001,1.753961
20161018,78.98,1.81254
20161019,75.02,1.850134
20161020,77.0,1.86066
20161021,60.980000000000004,1.599153
20161022,46.94,1.4773859999999999
20161023,64.03999999999999,1.476876
20161024,60.980000000000004,1.573445
20161025,53.06,1.566951
20161026,46.94,1.598466
20161027,60.08,1.585397
20161028,53.06,1.533077
20161029,75.02,1.449461
20161030,71.06,1.451466
20161031,51.980000000000004,1.519971
20161101,75.92,1.604191
20161102,78.08000000000001,1.627872
20161103,68.0,1.592884
20161104,57.019999999999996,1.483632
20161105,62.06,1.376423
20161106,64.03999999999999,1.412795
20161107,68.0,1.5595029999999999
20161108,66.02,1.577453
20161109,53.06,1.60333
20161110,57.92,1.560832
20161111,55.94,1.5305360000000001
20161112,48.019999999999996,1.481624
20161113,55.040000000000006,1.50148
20161114,57.019999999999996,1.622308
20161115,59.0,1.601108
20161116,55.94,1.574712
20161117,60.980000000000004,1.596673
20161118,73.94,1.56206
20161119,60.08,1.5547
20161120,33.08,1.670966
20161121,35.06,1.777129
20161122,37.94,1.751708
20161123,44.96,1.6851530000000001
20161124,51.08,1.472551
20161125,46.04,1.530537
20161126,44.06,1.555431
20161127,44.96,1.587975
20161128,51.980000000000004,1.705922
20161129,62.96,1.6351600000000002
20161130,60.08,1.6823219999999999
20161201,48.019999999999996,1.756972
20161202,41.0,1.744612
20161203,39.019999999999996,1.654775
20161204,42.08,1.6538
20161205,42.980000000000004,1.747031
20161206,42.980000000000004,1.791722
20161207,44.06,1.758635
20161208,35.06,1.890758
20161209,26.96,1.8940730000000001
20161210,28.04,1.806338
20161211,35.06,1.815386
20161212,42.980000000000004,1.852884
20161213,33.08,1.903979
20161214,30.92,1.94868
20161215,19.04,2.118878
20161216,21.02,2.049672
20161217,60.08,1.7510709999999998
20161218,62.06,1.83474
20161219,26.060000000000002,1.974482
20161220,35.96,1.914138
20161221,35.96,1.858997
20161222,41.0,1.8263699999999998
20161223,37.94,1.745733
20161224,46.94,1.589845
20161225,39.019999999999996,1.49711
20161226,64.94,1.602215
20161227,64.94,1.696877
20161228,41.0,1.7405350000000002
20161229,39.019999999999996,1.7678209999999999
20161230,30.92,1.8057070000000002
20161231,42.980000000000004,1.713774
20170101,44.06,1.5722049999999999
20170102,46.94,1.6375920000000002
20170103,48.92,1.703666
20170104,42.980000000000004,1.884594
20170105,21.92,1.965204
20170106,17.06,1.959841
20170107,15.98,1.937797
20170108,15.079999999999998,1.967069
20170109,28.04,2.01192
20170110,50.0,1.8515679999999999
20170111,57.019999999999996,1.689665
20170112,64.94,1.6478679999999999
20170113,35.96,1.726753
20170114,35.06,1.687905
20170115,33.98,1.687581
20170116,37.94,1.7932629999999998
20170117,62.06,1.6439590000000002
20170118,50.0,1.713967
20170119,41.0,1.715628
20170120,55.94,1.686896
20170121,64.03999999999999,1.49834
20170122,60.980000000000004,1.480086
20170123,50.0,1.737277
20170124,39.92,1.748056
20170125,50.0,1.682048
20170126,51.980000000000004,1.7755329999999998
20170127,32.0,1.784604
20170128,33.08,1.680279
20170129,30.92,1.703837
20170130,28.04,1.8324259999999999
20170131,39.019999999999996,1.77794
20170201,37.94,1.773542
20170202,33.98,1.797257
20170203,24.98,1.8448309999999999
20170204,30.02,1.731072
20170205,44.96,1.626336
20170206,53.96,1.666987
20170207,62.96,1.64326
20170208,55.94,1.704123
20170209,28.94,1.894777
20170210,30.02,1.835283
20170211,55.94,1.533167
20170212,57.019999999999996,1.581548
20170213,39.019999999999996,1.7707460000000002
20170214,48.92,1.704167
20170215,42.980000000000004,1.7717159999999998
20170216,28.04,1.822071
20170217,53.06,1.724342
20170218,66.02,1.447807
20170219,64.03999999999999,1.439331
20170220,60.980000000000004,1.572958
20170221,64.94,1.5961210000000001
20170222,66.02,1.569985
20170223,68.0,1.577845
20170224,75.92,1.57131
20170225,64.94,1.530028
20170226,39.019999999999996,1.579663
20170227,46.04,1.688338
20170228,55.94,1.571496
20170301,60.980000000000004,1.556454
20170302,39.92,1.7299559999999998
20170303,28.04,1.7572260000000002
20170304,33.08,1.642371
20170305,46.94,1.560351
20170306,55.94,1.602973
20170307,59.0,1.6034000000000002
20170308,55.94,1.5716459999999999
20170309,57.019999999999996,1.5668250000000001
20170310,33.08,1.719088
20170311,26.060000000000002,1.692044
20170312,26.96,1.70527
20170313,39.92,1.803797
20170314,33.98,1.880463
20170315,26.060000000000002,1.917661
20170316,35.96,1.826804
20170317,41.0,1.781642
20170318,44.96,1.5804500000000001
20170319,39.019999999999996,1.535903
20170320,51.08,1.613723
20170321,57.92,1.548086
20170322,39.92,1.667886
20170323,48.92,1.733943
20170324,73.94,1.599972
20170325,71.96000000000001,1.4161030000000001
20170326,66.92,1.3829310000000001
20170327,66.92,1.514844
20170328,57.92,1.532557
20170329,60.08,1.5045050000000002
20170330,55.040000000000006,1.535598
20170331,53.96,1.566297
20170401,46.04,1.4568050000000001
20170402,57.92,1.3837059999999999
20170403,69.08000000000001,1.485824
20170404,62.06,1.52108
20170405,69.98,1.508921
20170406,64.94,1.539072
20170407,39.019999999999996,1.680532
20170408,57.92,1.44437
20170409,71.96000000000001,1.366101
20170410,78.98,1.5681829999999999
20170411,69.08000000000001,1.5390160000000002
20170412,64.94,1.511605
20170413,59.0,1.505948
20170414,73.03999999999999,1.449446
20170415,80.96000000000001,1.433432
20170416,75.02,1.379225
20170417,66.92,1.5345
20170418,71.06,1.5480630000000002
20170419,73.03999999999999,1.584076
20170420,77.0,1.742996
20170421,69.08000000000001,1.582446
20170422,53.96,1.3448209999999998
20170423,68.0,1.378433
20170424,62.96,1.4745039999999998
20170425,64.94,1.5107760000000001
20170426,78.08000000000001,1.656488
20170427,80.96000000000001,1.7360920000000002
20170428,71.96000000000001,1.589269
20170429,73.03999999999999,1.5062840000000002
20170430,87.08000000000001,1.733264
20170501,80.06,1.799831
20170502,60.980000000000004,1.466781
20170503,59.0,1.4542650000000001
20170504,66.02,1.485579
20170505,71.06,1.553201
20170506,48.019999999999996,1.354418
20170507,55.94,1.316033
20170508,57.019999999999996,1.467857
20170509,64.94,1.517788
20170510,71.06,1.5527929999999999
20170511,59.0,1.507368
20170512,57.019999999999996,1.491913
20170513,66.02,1.3431469999999999
20170514,69.98,1.326129
20170515,69.98,1.557856
20170516,82.94,1.763827
20170517,87.08000000000001,2.1357269999999997
20170518,84.02,2.203919
20170519,80.06,2.19619
20170520,71.06,1.628122
20170521,75.02,1.583361
20170522,66.02,1.652955
20170523,71.96000000000001,1.626793
20170524,66.92,1.606721
20170525,64.94,1.5875380000000001
20170526,66.92,1.548065
20170527,71.06,1.426433
20170528,78.08000000000001,1.592935
20170529,78.08000000000001,1.673584
20170530,78.08000000000001,1.89283
20170531,75.02,1.813476
20170601,73.03999999999999,1.716853
20170602,77.0,1.701065
20170603,80.06,1.718168
20170604,80.96000000000001,1.587261
20170605,75.02,1.828748
20170606,64.03999999999999,1.5616510000000001
20170607,66.02,1.534492
20170608,69.98,1.584768
20170609,77.0,1.72885
20170610,82.94,1.888616
20170611,84.92,2.122358
20170612,87.08000000000001,2.445506
20170613,91.03999999999999,2.5621959999999997
20170614,86.0,2.439972
20170615,82.94,2.469179
20170616,82.03999999999999,2.290928
20170617,87.08000000000001,2.295928
20170618,87.08000000000001,2.32091
20170619,78.98,2.100051
20170620,75.92,1.93794
20170621,78.98,2.0875079999999997
20170622,84.92,2.4265630000000002
20170623,75.92,2.054192
20170624,78.98,1.912185
20170625,75.02,1.670592
20170626,73.03999999999999,1.734501
20170627,68.0,1.6279590000000002
20170628,73.94,1.755394
20170629,84.92,2.237992
20170630,82.94,2.348161
20170701,80.96000000000001,2.1140790000000003
20170702,82.94,2.143357
20170703,84.02,2.269656
20170704,82.94,2.186435
20170705,87.98,2.488531
20170706,80.06,2.3340639999999997
20170707,80.06,2.2422150000000003
20170708,78.08000000000001,1.809057
20170709,78.08000000000001,1.831357
20170710,78.98,1.973757
20170711,80.96000000000001,2.274955
20170712,87.08000000000001,2.40964
20170713,77.0,2.145588
20170714,84.02,2.374282
20170715,78.08000000000001,2.0043830000000002
20170716,80.96000000000001,2.133632
20170717,84.02,2.480444
20170718,87.08000000000001,2.555597
20170719,89.06,2.6820619999999997
20170720,87.08000000000001,2.6290109999999998
20170721,87.08000000000001,2.5627649999999997
20170722,78.08000000000001,1.998064
20170723,80.06,2.0840929999999998
20170724,78.98,2.180855
20170725,75.02,1.907687
20170726,80.06,2.191017
20170727,82.03999999999999,2.3373850000000003
20170728,80.06,2.17989
20170729,77.0,1.703824
20170730,84.02,2.012543
20170731,82.94,2.283914
20170801,84.02,2.348052
20170802,82.94,2.430144
20170803,84.02,2.46141
20170804,82.94,2.389462
20170805,73.94,1.632335
20170806,75.02,1.588527
20170807,71.06,1.711005
20170808,75.92,1.8707770000000001
20170809,80.96000000000001,2.019709
20170810,77.0,1.960458
20170811,80.06,2.149789
20170812,77.0,1.915199
20170813,77.0,1.853773
20170814,78.98,2.070468
20170815,84.02,2.394234
20170816,84.02,2.408242
20170817,87.08000000000001,2.5343139999999997
20170818,84.02,2.420764
20170819,82.03999999999999,2.12038
20170820,82.03999999999999,2.0944209999999996
20170821,84.92,2.4328440000000002
20170822,84.02,2.441769
20170823,75.92,1.9091369999999999
20170824,73.94,1.80843
20170825,71.96000000000001,1.692776
20170826,73.94,1.59521
20170827,78.08000000000001,1.714869
20170828,75.02,1.8336810000000001
20170829,75.02,1.845325
20170830,77.0,1.9113019999999998
20170831,75.92,1.913172
20170901,62.06,1.530577
20170902,66.02,1.378222
20170903,71.96000000000001,1.411513
20170904,80.06,1.751147
20170905,75.02,1.78551
20170906,69.08000000000001,1.62996
20170907,64.03999999999999,1.558548
20170908,68.0,1.69206
20170909,68.0,1.380219
20170910,69.08000000000001,1.406048
20170911,71.96000000000001,1.5535809999999999
20170912,71.06,1.5895519999999999
20170913,78.08000000000001,1.883444
20170914,69.98,1.705042
20170915,73.03999999999999,1.715492
20170916,78.98,1.726342
20170917,80.06,1.844633
20170918,82.03999999999999,2.105203
20170919,84.02,2.170859
20170920,80.96000000000001,2.118439
20170921,86.0,2.2473319999999997
20170922,86.0,2.188834
20170923,89.06,2.05146
20170924,89.06,2.225815
20170925,87.08000000000001,2.415893
20170926,87.98,2.462332
20170927,89.96000000000001,2.450752
20170928,71.96000000000001,1.766319
20170929,71.06,1.564349
20170930,62.06,1.348666
20171001,68.0,1.400632
20171002,75.02,1.572281
20171003,78.08000000000001,1.68069
20171004,80.06,1.7934169999999998
20171005,71.96000000000001,1.682383
20171006,71.06,1.6691479999999999
20171007,82.03999999999999,1.730145
20171008,75.02,1.631389
20171009,75.92,1.8573579999999998
20171010,78.98,1.9680799999999998
20171011,75.92,1.8436700000000001
20171012,68.0,1.672455
20171013,73.94,1.6502059999999998
20171014,78.08000000000001,1.593536
20171015,75.02,1.613608
20171016,57.92,1.482566
20171017,62.06,1.509952
20171018,69.98,1.5576759999999998
20171019,69.98,1.567796
20171020,71.96000000000001,1.559137
20171021,75.02,1.424744
20171022,75.92,1.470913
20171023,66.02,1.5572570000000001
20171024,59.0,1.476599
20171025,44.96,1.562279
20171026,53.06,1.55979
20171027,71.06,1.5418900000000002
20171028,55.94,1.44788
20171029,42.980000000000004,1.5224849999999999
20171030,46.04,1.606327
20171031,44.06,1.6050689999999999
20171101,46.04,1.605096
20171102,68.0,1.548613
20171103,64.03999999999999,1.555941
20171104,60.08,1.4153019999999998
20171105,69.08000000000001,1.45588
20171106,59.0,1.558967
20171107,39.019999999999996,1.675368
20171108,48.92,1.624239
20171109,51.980000000000004,1.61755
20171110,41.0,1.729702
20171111,35.96,1.60769
20171112,46.04,1.5752840000000001
20171113,44.96,1.670913
20171114,44.06,1.679623
20171115,46.94,1.6818140000000001
20171116,46.94,1.703804
20171117,42.980000000000004,1.644615
20171118,59.0,1.558203
20171119,48.019999999999996,1.633644
20171120,42.08,1.68002
20171121,55.94,1.5998620000000001
20171122,48.019999999999996,1.688845
20171123,39.019999999999996,1.518615
20171124,53.06,1.5272919999999999
20171125,53.96,1.485638
20171126,44.06,1.570335
20171127,51.980000000000004,1.626236
20171128,64.03999999999999,1.614354
20171129,55.040000000000006,1.6498499999999998
20171130,62.06,1.639387
20171201,48.019999999999996,1.613942
20171202,46.04,1.59051
20171203,55.040000000000006,1.583296
20171204,59.0,1.6628219999999998
20171205,55.94,1.7003949999999999
20171206,44.06,1.726909
20171207,37.04,1.801228
20171208,28.94,1.814725
20171209,35.96,1.683743
20171210,33.08,1.750998
20171211,39.019999999999996,1.795753
20171212,42.980000000000004,1.943157
20171213,24.98,1.949377
20171214,33.08,1.9048040000000002
20171215,28.94,1.899583
20171216,44.06,1.681136
20171217,42.08,1.7074559999999999
20171218,44.96,1.777204
20171219,53.96,1.691552
20171220,44.96,1.760251
20171221,41.0,1.754056
20171222,55.94,1.625131
20171223,55.040000000000006,1.624756
20171224,37.04,1.542214
20171225,32.0,1.617655
20171226,17.96,1.8869
20171227,15.079999999999998,1.983683
20171228,14.0,2.001531
20171229,17.96,1.9405139999999999
20171230,17.96,1.909027
20171231,12.920000000000002,1.937984
